team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,i_13,i_14,i_15,i_16,i_17,i_18,year,month,day,week,home,away,dbheader
한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,1,3,-1,-1,-1,-1,-1,-1,2020,10,10,5,한화,키움,0
NC,패,0,1,0,2,0,0,1,1,0,-1,-1,-1,5,13,0,2,-1,-1,-1,-1,-1,-1,2020,10,10,5,LG,NC,2
LG,승,3,0,3,0,1,2,0,0,-1,-1,-1,-1,9,9,0,6,-1,-1,-1,-1,-1,-1,2020,10,10,5,LG,NC,2
NC,패,0,0,0,3,0,0,0,0,0,-1,-1,-1,3,7,1,7,-1,-1,-1,-1,-1,-1,2020,10,11,6,LG,NC,0
LG,승,0,1,0,0,0,0,0,6,-1,-1,-1,-1,7,12,0,5,-1,-1,-1,-1,-1,-1,2020,10,11,6,LG,NC,0
롯데,패,2,0,1,0,0,0,1,0,0,-1,-1,-1,4,10,2,1,-1,-1,-1,-1,-1,-1,2020,10,11,6,삼성,롯데,0
삼성,승,1,0,3,3,0,0,0,1,-1,-1,-1,-1,8,13,1,4,-1,-1,-1,-1,-1,-1,2020,10,11,6,삼성,롯데,0
두산,패,1,0,0,0,3,0,0,0,0,0,-1,-1,4,10,0,5,-1,-1,-1,-1,-1,-1,2020,10,11,6,KT,두산,0
KT,승,1,2,0,0,1,0,0,0,0,1,-1,-1,5,11,1,4,-1,-1,-1,-1,-1,-1,2020,10,11,6,KT,두산,0
SK,승,1,0,2,1,0,0,0,0,1,0,0,4,9,15,0,7,-1,-1,-1,-1,-1,-1,2020,10,11,6,KIA,SK,0
KIA,패,0,0,0,0,1,0,2,2,0,0,0,0,5,11,2,11,-1,-1,-1,-1,-1,-1,2020,10,11,6,KIA,SK,0
키움,패,0,0,0,0,0,1,0,1,1,-1,-1,-1,3,8,0,3,-1,-1,-1,-1,-1,-1,2020,10,11,6,한화,키움,0
한화,승,0,2,0,1,4,0,1,1,-1,-1,-1,-1,9,13,0,3,-1,-1,-1,-1,-1,-1,2020,10,11,6,한화,키움,0
한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,0,2,-1,-1,-1,-1,-1,-1,2020,10,13,1,두산,한화,0
두산,승,1,1,2,1,0,0,0,0,-1,-1,-1,-1,5,11,0,2,-1,-1,-1,-1,-1,-1,2020,10,13,1,두산,한화,0
LG,패,0,0,0,2,0,0,0,0,0,-1,-1,-1,2,7,1,1,-1,-1,-1,-1,-1,-1,2020,10,13,1,롯데,LG,0
롯데,승,8,2,5,0,0,2,0,0,-1,-1,-1,-1,17,17,0,10,-1,-1,-1,-1,-1,-1,2020,10,13,1,롯데,LG,0
SK,승,3,0,0,0,0,1,0,2,1,-1,-1,-1,7,9,2,5,-1,-1,-1,-1,-1,-1,2020,10,13,1,삼성,SK,0
삼성,패,0,0,2,0,1,0,0,0,0,-1,-1,-1,3,5,3,3,-1,-1,-1,-1,-1,-1,2020,10,13,1,삼성,SK,0
KIA,승,1,0,1,4,0,0,3,0,2,-1,-1,-1,11,13,2,8,-1,-1,-1,-1,-1,-1,2020,10,13,1,NC,KIA,0
NC,패,0,2,0,0,0,1,0,0,6,-1,-1,-1,9,12,1,7,-1,-1,-1,-1,-1,-1,2020,10,13,1,NC,KIA,0
키움,패,0,0,0,1,1,0,1,0,0,-1,-1,-1,3,6,4,4,-1,-1,-1,-1,-1,-1,2020,10,13,1,KT,키움,0
KT,승,0,2,0,0,1,1,3,0,-1,-1,-1,-1,7,13,0,2,-1,-1,-1,-1,-1,-1,2020,10,13,1,KT,키움,0
한화,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,5,0,3,-1,-1,-1,-1,-1,-1,2020,10,14,2,두산,한화,0
두산,승,0,0,0,1,0,0,1,0,-1,-1,-1,-1,2,4,1,4,-1,-1,-1,-1,-1,-1,2020,10,14,2,두산,한화,0
LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,0,3,-1,-1,-1,-1,-1,-1,2020,10,14,2,롯데,LG,0
롯데,승,0,0,0,0,1,0,2,0,-1,-1,-1,-1,3,10,0,3,-1,-1,-1,-1,-1,-1,2020,10,14,2,롯데,LG,0
SK,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,6,0,2,-1,-1,-1,-1,-1,-1,2020,10,14,2,삼성,SK,0
삼성,승,1,0,0,0,0,0,0,1,-1,-1,-1,-1,2,5,1,5,-1,-1,-1,-1,-1,-1,2020,10,14,2,삼성,SK,0
KIA,패,0,0,0,0,2,0,0,0,1,-1,-1,-1,3,6,0,9,-1,-1,-1,-1,-1,-1,2020,10,14,2,NC,KIA,0
NC,승,0,0,3,2,0,0,2,1,-1,-1,-1,-1,8,10,2,8,-1,-1,-1,-1,-1,-1,2020,10,14,2,NC,KIA,0
키움,승,1,1,0,1,1,1,0,0,0,-1,-1,-1,5,10,0,6,-1,-1,-1,-1,-1,-1,2020,10,14,2,KT,키움,0
KT,패,2,0,0,0,0,0,1,0,0,-1,-1,-1,3,4,1,5,-1,-1,-1,-1,-1,-1,2020,10,14,2,KT,키움,0
한화,패,0,1,0,0,0,0,0,1,1,-1,-1,-1,3,8,0,1,-1,-1,-1,-1,-1,-1,2020,10,15,3,두산,한화,0
두산,승,0,0,3,2,4,6,0,1,-1,-1,-1,-1,16,18,0,8,-1,-1,-1,-1,-1,-1,2020,10,15,3,두산,한화,0
LG,승,0,0,1,1,0,0,3,0,1,-1,-1,-1,6,10,0,2,-1,-1,-1,-1,-1,-1,2020,10,15,3,롯데,LG,0
롯데,패,1,0,0,0,0,0,0,1,0,-1,-1,-1,2,9,0,3,-1,-1,-1,-1,-1,-1,2020,10,15,3,롯데,LG,0
SK,승,0,0,2,0,4,0,4,0,0,-1,-1,-1,10,15,2,2,-1,-1,-1,-1,-1,-1,2020,10,15,3,삼성,SK,0
삼성,패,0,0,1,0,0,2,0,0,0,-1,-1,-1,3,5,0,3,-1,-1,-1,-1,-1,-1,2020,10,15,3,삼성,SK,0
KIA,승,2,0,0,8,0,0,1,0,1,-1,-1,-1,12,15,0,5,-1,-1,-1,-1,-1,-1,2020,10,15,3,NC,KIA,0
NC,패,0,0,3,0,0,3,4,1,0,-1,-1,-1,11,13,1,5,-1,-1,-1,-1,-1,-1,2020,10,15,3,NC,KIA,0
키움,승,0,2,0,0,2,0,0,0,0,-1,-1,-1,4,6,1,5,-1,-1,-1,-1,-1,-1,2020,10,15,3,KT,키움,0
KT,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,3,3,-1,-1,-1,-1,-1,-1,2020,10,15,3,KT,키움,0
KIA,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,0,-1,-1,-1,-1,-1,-1,2020,10,16,4,LG,KIA,0
LG,승,5,0,0,0,0,0,4,0,-1,-1,-1,-1,9,12,1,6,-1,-1,-1,-1,-1,-1,2020,10,16,4,LG,KIA,0
KT,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,8,2,1,-1,-1,-1,-1,-1,-1,2020,10,16,4,SK,KT,0
SK,승,0,0,3,0,0,0,4,0,-1,-1,-1,-1,7,7,0,4,-1,-1,-1,-1,-1,-1,2020,10,16,4,SK,KT,0
롯데,패,1,0,1,0,0,0,0,3,0,-1,-1,-1,5,7,0,4,-1,-1,-1,-1,-1,-1,2020,10,16,4,NC,롯데,0
NC,승,0,0,0,1,2,0,0,2,1,-1,-1,-1,6,10,1,5,-1,-1,-1,-1,-1,-1,2020,10,16,4,NC,롯데,0
두산,패,1,0,0,0,0,0,3,0,0,-1,-1,-1,4,8,1,7,-1,-1,-1,-1,-1,-1,2020,10,16,4,키움,두산,0
키움,승,0,0,0,0,0,1,6,0,-1,-1,-1,-1,7,13,0,4,-1,-1,-1,-1,-1,-1,2020,10,16,4,키움,두산,0
삼성,승,2,0,2,0,0,0,0,2,0,-1,-1,-1,6,8,0,4,-1,-1,-1,-1,-1,-1,2020,10,16,4,한화,삼성,0
한화,패,0,1,0,0,0,0,0,0,1,-1,-1,-1,2,9,0,2,-1,-1,-1,-1,-1,-1,2020,10,16,4,한화,삼성,0
삼성,무,0,0,0,2,1,1,0,0,0,-1,-1,-1,4,12,0,3,-1,-1,-1,-1,-1,-1,2020,10,17,5,한화,삼성,1
한화,무,2,0,0,0,0,2,0,0,0,-1,-1,-1,4,8,0,5,-1,-1,-1,-1,-1,-1,2020,10,17,5,한화,삼성,1
KIA,패,0,0,3,0,1,0,0,2,2,-1,-1,-1,8,12,0,6,-1,-1,-1,-1,-1,-1,2020,10,17,5,LG,KIA,0
LG,승,2,1,1,1,3,3,0,0,-1,-1,-1,-1,11,15,1,7,-1,-1,-1,-1,-1,-1,2020,10,17,5,LG,KIA,0
KT,승,0,2,1,0,1,0,2,0,0,-1,-1,-1,6,8,0,6,-1,-1,-1,-1,-1,-1,2020,10,17,5,SK,KT,0
SK,패,1,0,0,0,1,0,2,0,0,-1,-1,-1,4,12,0,4,-1,-1,-1,-1,-1,-1,2020,10,17,5,SK,KT,0
롯데,패,0,0,0,1,2,0,0,0,0,-1,-1,-1,3,5,0,8,-1,-1,-1,-1,-1,-1,2020,10,17,5,NC,롯데,0
NC,승,2,0,0,0,2,0,0,0,-1,-1,-1,-1,4,13,0,2,-1,-1,-1,-1,-1,-1,2020,10,17,5,NC,롯데,0
두산,패,0,2,0,0,0,1,0,0,0,-1,-1,-1,3,6,1,1,-1,-1,-1,-1,-1,-1,2020,10,17,5,키움,두산,0
키움,승,0,0,0,0,1,2,2,0,-1,-1,-1,-1,5,9,0,8,-1,-1,-1,-1,-1,-1,2020,10,17,5,키움,두산,0
삼성,승,0,1,0,0,0,0,3,0,0,-1,-1,-1,4,10,1,4,-1,-1,-1,-1,-1,-1,2020,10,17,5,한화,삼성,2
한화,패,0,0,0,0,2,0,0,0,0,-1,-1,-1,2,6,0,4,-1,-1,-1,-1,-1,-1,2020,10,17,5,한화,삼성,2
KIA,승,0,0,0,2,0,0,2,0,0,-1,-1,-1,4,5,0,8,-1,-1,-1,-1,-1,-1,2020,10,18,6,LG,KIA,0
LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,2,1,-1,-1,-1,-1,-1,-1,2020,10,18,6,LG,KIA,0
KT,승,3,0,0,4,0,0,0,0,0,-1,-1,-1,7,13,1,3,-1,-1,-1,-1,-1,-1,2020,10,18,6,SK,KT,0
SK,패,1,2,0,0,0,0,2,0,0,-1,-1,-1,5,11,0,2,-1,-1,-1,-1,-1,-1,2020,10,18,6,SK,KT,0
롯데,승,0,0,1,0,1,0,3,3,1,-1,-1,-1,9,11,0,3,-1,-1,-1,-1,-1,-1,2020,10,18,6,NC,롯데,0
NC,패,0,0,0,0,0,1,0,1,0,-1,-1,-1,2,8,2,4,-1,-1,-1,-1,-1,-1,2020,10,18,6,NC,롯데,0
두산,승,1,1,3,2,0,0,1,0,0,-1,-1,-1,8,13,0,4,-1,-1,-1,-1,-1,-1,2020,10,18,6,키움,두산,0
키움,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,6,3,1,-1,-1,-1,-1,-1,-1,2020,10,18,6,키움,두산,0
삼성,승,0,0,0,1,0,4,0,0,0,-1,-1,-1,5,7,0,4,-1,-1,-1,-1,-1,-1,2020,10,18,6,한화,삼성,0
한화,패,0,0,0,3,0,0,1,0,0,-1,-1,-1,4,12,1,5,-1,-1,-1,-1,-1,-1,2020,10,18,6,한화,삼성,0
삼성,승,0,1,0,5,1,0,0,0,5,-1,-1,-1,12,16,0,5,-1,-1,-1,-1,-1,-1,2020,10,20,1,SK,삼성,0
SK,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,6,0,2,-1,-1,-1,-1,-1,-1,2020,10,20,1,SK,삼성,0
두산,승,0,5,0,1,0,0,0,0,0,-1,-1,-1,6,11,0,4,-1,-1,-1,-1,-1,-1,2020,10,20,1,롯데,두산,0
롯데,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,5,1,0,-1,-1,-1,-1,-1,-1,2020,10,20,1,롯데,두산,0
LG,승,1,0,2,0,1,0,0,3,0,-1,-1,-1,7,7,0,7,-1,-1,-1,-1,-1,-1,2020,10,20,1,KT,LG,0
KT,패,0,0,0,0,0,2,0,0,4,-1,-1,-1,6,14,3,5,-1,-1,-1,-1,-1,-1,2020,10,20,1,KT,LG,0
NC,승,4,4,0,2,3,0,0,0,0,-1,-1,-1,13,18,1,6,-1,-1,-1,-1,-1,-1,2020,10,20,1,KIA,NC,0
KIA,패,0,1,0,0,0,0,0,1,1,-1,-1,-1,3,8,2,2,-1,-1,-1,-1,-1,-1,2020,10,20,1,KIA,NC,0
롯데,패,1,0,0,0,1,0,1,0,0,-1,-1,-1,3,6,0,5,-1,-1,-1,-1,-1,-1,2020,10,21,2,SK,롯데,0
SK,승,3,2,0,0,4,2,0,0,-1,-1,-1,-1,11,12,2,4,-1,-1,-1,-1,-1,-1,2020,10,21,2,SK,롯데,0
삼성,패,0,0,0,0,0,1,0,0,0,0,-1,-1,1,9,2,1,-1,-1,-1,-1,-1,-1,2020,10,21,2,KT,삼성,0
KT,승,0,1,0,0,0,0,0,0,0,1,-1,-1,2,5,0,5,-1,-1,-1,-1,-1,-1,2020,10,21,2,KT,삼성,0
KT,승,1,0,0,0,0,8,0,8,0,-1,-1,-1,17,18,0,8,-1,-1,-1,-1,-1,-1,2020,10,22,3,두산,KT,0
두산,패,0,0,2,1,0,0,0,1,1,-1,-1,-1,5,10,3,6,-1,-1,-1,-1,-1,-1,2020,10,22,3,두산,KT,0
롯데,패,0,1,0,0,0,4,2,1,0,-1,-1,-1,8,12,2,1,-1,-1,-1,-1,-1,-1,2020,10,22,3,SK,롯데,0
SK,승,0,0,0,2,3,1,0,0,3,-1,-1,-1,9,11,1,4,-1,-1,-1,-1,-1,-1,2020,10,22,3,SK,롯데,0
KIA,승,2,0,1,5,0,0,0,0,2,-1,-1,-1,10,14,0,6,-1,-1,-1,-1,-1,-1,2020,10,22,3,한화,KIA,0
한화,패,1,0,0,0,0,1,0,2,0,-1,-1,-1,4,11,1,5,-1,-1,-1,-1,-1,-1,2020,10,22,3,한화,KIA,0
키움,승,0,0,0,2,0,0,4,0,0,-1,-1,-1,6,9,0,7,-1,-1,-1,-1,-1,-1,2020,10,23,4,두산,키움,0
두산,패,1,0,0,0,0,0,1,0,0,-1,-1,-1,2,5,0,3,-1,-1,-1,-1,-1,-1,2020,10,23,4,두산,키움,0
롯데,승,1,1,0,0,0,0,0,0,1,-1,-1,-1,3,9,0,6,-1,-1,-1,-1,-1,-1,2020,10,23,4,SK,롯데,0
SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,1,3,-1,-1,-1,-1,-1,-1,2020,10,23,4,SK,롯데,0
LG,승,0,0,4,0,2,0,0,0,2,-1,-1,-1,8,5,0,12,-1,-1,-1,-1,-1,-1,2020,10,23,4,KIA,LG,0
KIA,패,3,0,0,0,0,1,0,0,0,-1,-1,-1,4,9,3,4,-1,-1,-1,-1,-1,-1,2020,10,23,4,KIA,LG,0
NC,패,0,0,0,2,0,2,2,0,0,-1,-1,-1,6,10,2,4,-1,-1,-1,-1,-1,-1,2020,10,23,4,한화,NC,0
한화,승,0,0,5,0,2,2,1,1,-1,-1,-1,-1,11,17,0,4,-1,-1,-1,-1,-1,-1,2020,10,23,4,한화,NC,0
롯데,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,5,0,6,-1,-1,-1,-1,-1,-1,2020,10,24,5,두산,롯데,0
두산,승,1,0,1,0,0,0,0,0,-1,-1,-1,-1,2,7,1,4,-1,-1,-1,-1,-1,-1,2020,10,24,5,두산,롯데,0
LG,무,1,0,0,0,0,0,0,2,0,0,0,0,3,9,0,0,-1,-1,-1,-1,-1,-1,2020,10,24,5,NC,LG,0
NC,무,0,0,0,1,2,0,0,0,0,0,0,0,3,13,1,3,-1,-1,-1,-1,-1,-1,2020,10,24,5,NC,LG,0
삼성,승,0,0,0,2,4,0,0,3,2,-1,-1,-1,11,12,0,12,-1,-1,-1,-1,-1,-1,2020,10,24,5,KIA,삼성,0
KIA,패,0,0,2,0,3,0,0,0,2,-1,-1,-1,7,12,0,4,-1,-1,-1,-1,-1,-1,2020,10,24,5,KIA,삼성,0
롯데,패,0,0,0,0,1,0,3,0,1,-1,-1,-1,5,9,2,4,-1,-1,-1,-1,-1,-1,2020,10,25,6,KT,롯데,0
KT,승,3,0,0,3,3,1,0,0,-1,-1,-1,-1,10,12,1,5,-1,-1,-1,-1,-1,-1,2020,10,25,6,KT,롯데,0
삼성,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,7,1,4,-1,-1,-1,-1,-1,-1,2020,10,25,6,KIA,삼성,0
KIA,승,0,1,2,0,0,0,7,0,-1,-1,-1,-1,10,13,0,6,-1,-1,-1,-1,-1,-1,2020,10,25,6,KIA,삼성,0
한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,1,-1,-1,-1,-1,-1,-1,2020,10,27,1,두산,한화,0
두산,승,0,0,0,2,1,0,0,0,-1,-1,-1,-1,3,9,0,6,-1,-1,-1,-1,-1,-1,2020,10,27,1,두산,한화,0
SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,2,4,-1,-1,-1,-1,-1,-1,2020,10,27,1,롯데,SK,0
롯데,승,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,3,1,4,-1,-1,-1,-1,-1,-1,2020,10,27,1,롯데,SK,0
삼성,승,0,5,2,3,0,0,2,0,0,-1,-1,-1,12,17,0,3,-1,-1,-1,-1,-1,-1,2020,10,27,1,NC,삼성,0
NC,패,1,0,0,0,0,0,1,0,0,-1,-1,-1,2,6,3,3,-1,-1,-1,-1,-1,-1,2020,10,27,1,NC,삼성,0
KT,승,2,1,1,1,0,0,0,0,2,-1,-1,-1,7,11,1,4,-1,-1,-1,-1,-1,-1,2020,10,27,1,KIA,KT,0
KIA,패,0,0,1,3,0,0,0,2,0,-1,-1,-1,6,12,0,3,-1,-1,-1,-1,-1,-1,2020,10,27,1,KIA,KT,0
한화,승,0,0,0,0,4,2,0,0,0,0,1,-1,7,13,1,7,-1,-1,-1,-1,-1,-1,2020,10,28,2,LG,한화,0
LG,패,0,0,5,1,0,0,0,0,0,0,0,-1,6,11,1,7,-1,-1,-1,-1,-1,-1,2020,10,28,2,LG,한화,0
NC,승,1,0,2,3,0,1,0,0,0,-1,-1,-1,7,11,1,3,-1,-1,-1,-1,-1,-1,2020,10,28,2,롯데,NC,0
롯데,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,5,2,6,-1,-1,-1,-1,-1,-1,2020,10,28,2,롯데,NC,0
KT,패,1,0,0,0,0,0,0,0,2,0,-1,-1,3,7,1,6,-1,-1,-1,-1,-1,-1,2020,10,28,2,KIA,KT,0
KIA,승,2,0,0,0,0,1,0,0,0,1,-1,-1,4,10,2,1,-1,-1,-1,-1,-1,-1,2020,10,28,2,KIA,KT,0
NC,승,4,0,3,3,0,0,0,1,0,-1,-1,-1,11,17,2,3,-1,-1,-1,-1,-1,-1,2020,10,29,3,롯데,NC,0
롯데,패,0,0,0,0,0,0,2,2,0,-1,-1,-1,4,10,0,3,-1,-1,-1,-1,-1,-1,2020,10,29,3,롯데,NC,0
두산,승,5,0,0,1,1,2,0,0,0,-1,-1,-1,9,15,2,5,-1,-1,-1,-1,-1,-1,2020,10,29,3,KIA,두산,0
KIA,패,0,0,0,1,1,0,0,0,0,-1,-1,-1,2,9,1,3,-1,-1,-1,-1,-1,-1,2020,10,29,3,KIA,두산,0
KT,승,3,2,0,0,1,2,4,0,0,-1,-1,-1,12,16,1,6,-1,-1,-1,-1,-1,-1,2020,10,29,3,한화,KT,0
한화,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,4,2,2,-1,-1,-1,-1,-1,-1,2020,10,29,3,한화,KT,0
키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,0,0,-1,-1,-1,-1,-1,-1,2020,10,30,4,두산,키움,0
두산,승,1,1,0,0,0,0,0,0,-1,-1,-1,-1,2,8,0,1,-1,-1,-1,-1,-1,-1,2020,10,30,4,두산,키움,0
LG,패,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,5,0,8,-1,-1,-1,-1,-1,-1,2020,10,30,4,SK,LG,0
SK,승,1,1,0,0,0,0,1,0,-1,-1,-1,-1,3,6,0,7,-1,-1,-1,-1,-1,-1,2020,10,30,4,SK,LG,0
KIA,패,0,0,0,2,0,0,0,0,0,-1,-1,-1,2,8,1,1,-1,-1,-1,-1,-1,-1,2020,10,30,4,롯데,KIA,0
롯데,승,0,0,1,0,1,4,3,4,-1,-1,-1,-1,13,20,0,4,-1,-1,-1,-1,-1,-1,2020,10,30,4,롯데,KIA,0
NC,무,0,2,0,0,0,1,0,0,1,0,0,0,4,9,1,8,-1,-1,-1,-1,-1,-1,2020,10,30,4,삼성,NC,0
삼성,무,0,0,0,0,3,1,0,0,0,0,0,0,4,7,0,4,-1,-1,-1,-1,-1,-1,2020,10,30,4,삼성,NC,0
KT,패,1,0,0,0,0,0,1,1,0,-1,-1,-1,3,10,2,5,-1,-1,-1,-1,-1,-1,2020,10,30,4,한화,KT,0
한화,승,0,0,0,0,4,0,0,0,-1,-1,-1,-1,4,6,1,5,-1,-1,-1,-1,-1,-1,2020,10,30,4,한화,KT,0
NC,패,0,2,0,0,0,0,0,0,1,-1,-1,-1,3,11,1,1,-1,-1,-1,-1,-1,-1,2020,10,31,5,KIA,NC,0
KIA,승,0,0,0,0,3,0,0,0,1,-1,-1,-1,4,10,2,6,-1,-1,-1,-1,-1,-1,2020,10,31,5,KIA,NC,0
NC,패,0,0,0,0,0,0,0,0,3,-1,-1,-1,3,5,0,2,-1,-1,-1,-1,-1,-1,2020,9,6,6,삼성,NC,1
삼성,승,0,0,0,0,5,0,0,0,-1,-1,-1,-1,5,10,0,3,-1,-1,-1,-1,-1,-1,2020,9,6,6,삼성,NC,1
